fecha_asignacion,correlativo_aspirante,sexo,anio_nacimiento,materia,numero_de_fecha_de_evaluaci,anio_de_ingreso,aprobacion,carrera_objetivo,departamento_institucion_ed,municipio_institucion_,tipo_institucion_educativa
2023-01-06,762421ebd911bf3fa684,M,2004,COMPUTACION,4,2023,NO APROBADO,INGENIERIA INDUSTRIAL,GUATEMALA,VILLA NUEVA,PRIVADO
2023-01-06,762421ebd911bf3fa684,M,2004,MATEMATICA,4,2023,NO APROBADO,INGENIERIA INDUSTRIAL,GUATEMALA,VILLA NUEVA,PRIVADO
2023-01-06,e7498866b3feeec8f863e,F,2002,COMPUTACION,4,2023,NO APROBADO,INGENIERIA AMBIENTAL,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2023-01-06,e7498866b3feeec8f863e,F,2002,MATEMATICA,4,2023,NO APROBADO,INGENIERIA AMBIENTAL,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2023-01-06,85fb16e0d817844e53fd,M,2003,MATEMATICA,4,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PUBLICO
2023-01-06,85fb16e0d817844e53fd,M,2003,COMPUTACION,4,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PUBLICO
2023-01-06,ff905ecfff18a7c33a2933,M,2002,MATEMATICA,4,2023,APROBADO,INGENIERIA ELECTRONICA,TOTONICAPAN,SAN CRISTOBAL ,PRIVADO
2023-01-06,0c2a1336c5acfd606575,M,2003,MATEMATICA,4,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2023-01-06,0c2a1336c5acfd606575,M,2003,COMPUTACION,4,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2023-01-06,3eb49357df54f79d933f,M,2002,MATEMATICA,4,2023,NO APROBADO,INGENIERIA CIVIL,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2023-01-06,3eb49357df54f79d933f,M,2002,COMPUTACION,4,2023,NO APROBADO,INGENIERIA CIVIL,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2023-01-06,ffe8d9ed81eb569e615a3,F,2003,COMPUTACION,4,2023,APROBADO,INGENIERIA INDUSTRIAL,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2023-01-06,ffe8d9ed81eb569e615a3,F,2003,MATEMATICA,4,2023,APROBADO,INGENIERIA INDUSTRIAL,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2023-01-06,4252fd619ba1186dcc5b,M,2003,MATEMATICA,4,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2023-01-06,cf8b26501752637a3599,F,2005,MATEMATICA,4,2023,NO APROBADO,INGENIERIA INDUSTRIAL,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2023-01-06,cf8b26501752637a3599,F,2005,COMPUTACION,4,2023,NO APROBADO,INGENIERIA INDUSTRIAL,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2023-01-06,8ba755a87d3b54c38513,M,2003,COMPUTACION,4,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2023-01-06,8ba755a87d3b54c38513,M,2003,MATEMATICA,4,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2023-01-06,87fd38e610b56924556d,M,2003,COMPUTACION,4,2023,NO APROBADO,INGENIERIA INDUSTRIAL,GUATEMALA,MIXCO,PRIVADO
2023-01-06,87fd38e610b56924556d,M,2003,MATEMATICA,4,2023,NO APROBADO,INGENIERIA INDUSTRIAL,GUATEMALA,MIXCO,PRIVADO
2023-01-06,5187ecdad640e76f12df,M,2004,MATEMATICA,4,2023,NO APROBADO,INGENIERIA CIVIL,CHIMALTENANGO,CHIMALTENANGO,PRIVADO
2023-01-06,5187ecdad640e76f12df,M,2004,COMPUTACION,4,2023,NO APROBADO,INGENIERIA CIVIL,CHIMALTENANGO,CHIMALTENANGO,PRIVADO
2023-01-06,4dc7b1146300beca5873,M,2002,COMPUTACION,4,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,QUEZALTENANGO,SAN CARLOS ,POR COOPERATIVA
2023-01-06,4dc7b1146300beca5873,M,2002,MATEMATICA,4,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,QUEZALTENANGO,SAN CARLOS ,POR COOPERATIVA
2023-01-06,e123cff9a25d7c402ad5b,M,2003,MATEMATICA,4,2023,NO APROBADO,INGENIERIA ELECTRICA,GUATEMALA,AMATITLAN,PRIVADO
2023-01-06,e123cff9a25d7c402ad5b,M,2003,COMPUTACION,4,2023,APROBADO,INGENIERIA ELECTRICA,GUATEMALA,AMATITLAN,PRIVADO
2023-01-06,19445ec659207fa6e2e7,F,2002,COMPUTACION,4,2023,NO APROBADO,INGENIERIA CIVIL,GUATEMALA,GUATEMALA - CIUDAD ,PUBLICO
2023-01-06,19445ec659207fa6e2e7,F,2002,MATEMATICA,4,2023,NO APROBADO,INGENIERIA CIVIL,GUATEMALA,GUATEMALA - CIUDAD ,PUBLICO
2023-01-06,e777a588552de85e1ec0,F,2004,MATEMATICA,4,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,SAN PEDRO SACATEPEQ,PRIVADO
2023-01-06,e777a588552de85e1ec0,F,2004,COMPUTACION,4,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,SAN PEDRO SACATEPEQ,PRIVADO
2023-01-06,7acc80b51d9254a7cb98,M,2003,COMPUTACION,4,2023,NO APROBADO,INGENIERIA MECANICA,JALAPA,JALAPA,PRIVADO
2023-01-06,7acc80b51d9254a7cb98,M,2003,MATEMATICA,4,2023,NO APROBADO,INGENIERIA MECANICA,JALAPA,JALAPA,PRIVADO
2023-01-06,9f40340ef81a524e95b5,M,2005,MATEMATICA,4,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2023-01-06,28212f5dd9407cedd6c6,M,2004,MATEMATICA,4,2023,APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2023-01-06,fc0484052ed6c0ad1146,M,2005,MATEMATICA,4,2023,NO APROBADO,INGENIERIA MECANICA ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2023-01-06,fc0484052ed6c0ad1146,M,2005,COMPUTACION,4,2023,NO APROBADO,INGENIERIA MECANICA ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2023-01-06,f785a10d945ec6db0ccf,M,2005,COMPUTACION,4,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,HUEHUETENANGO,CUILCO,PRIVADO
2023-01-06,f785a10d945ec6db0ccf,M,2005,MATEMATICA,4,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,HUEHUETENANGO,CUILCO,PRIVADO
2023-01-06,8ebcaf1cca93ea845fa0d,F,2005,MATEMATICA,4,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,SAN MARCOS,SAN PEDRO SACATEPEQ,PRIVADO
2023-01-06,8ebcaf1cca93ea845fa0d,F,2005,COMPUTACION,4,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,SAN MARCOS,SAN PEDRO SACATEPEQ,PRIVADO
2023-01-06,d3e5104aa100059e3215,M,2001,COMPUTACION,4,2023,NO APROBADO,INGENIERIA MECANICA ,GUATEMALA,MIXCO,PRIVADO
2023-01-06,d3e5104aa100059e3215,M,2001,MATEMATICA,4,2023,NO APROBADO,INGENIERIA MECANICA ,GUATEMALA,MIXCO,PRIVADO
2023-01-06,20809727223abc99c36b,M,2003,MATEMATICA,4,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,SAN JUAN SACATEPEQ,PRIVADO
2023-01-06,d91909da8a24cda7c6be,F,2004,MATEMATICA,4,2023,APROBADO,INGENIERIA INDUSTRIAL,GUATEMALA,VILLA NUEVA,PRIVADO
2023-01-06,d91909da8a24cda7c6be,F,2004,COMPUTACION,4,2023,NO APROBADO,INGENIERIA INDUSTRIAL,GUATEMALA,VILLA NUEVA,PRIVADO
2023-01-06,7f1f335caf6bec52f46db,M,2003,MATEMATICA,4,2023,NO APROBADO,INGENIERIA ELECTRICA,GUATEMALA,VILLA NUEVA,PRIVADO
2023-01-06,7f1f335caf6bec52f46db,M,2003,COMPUTACION,4,2023,NO APROBADO,INGENIERIA ELECTRICA,GUATEMALA,VILLA NUEVA,PRIVADO
2023-01-06,1da02190920bd7cf76ab,M,2005,COMPUTACION,4,2023,NO APROBADO,INGENIERIA CIVIL,ALTA VERAPAZ,COBAN,PRIVADO
2023-01-06,1da02190920bd7cf76ab,M,2005,MATEMATICA,4,2023,NO APROBADO,INGENIERIA CIVIL,ALTA VERAPAZ,COBAN,PRIVADO
2023-01-06,e7d2a18f0f58f1874da1c,M,2001,MATEMATICA,4,2023,NO APROBADO,INGENIERIA CIVIL,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2023-01-06,e7d2a18f0f58f1874da1c,M,2001,COMPUTACION,4,2023,NO APROBADO,INGENIERIA CIVIL,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2023-01-06,cd74f31e44d5086e4d0f,M,2004,COMPUTACION,4,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,SIN DATOS,SIN DATOS,SIN DATOS
2023-01-06,cd74f31e44d5086e4d0f,M,2004,MATEMATICA,4,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,SIN DATOS,SIN DATOS,SIN DATOS
2023-01-06,020e98337ffc77b11bc5f,M,2001,MATEMATICA,4,2023,NO APROBADO,INGENIERIA MECANICA ,GUATEMALA,GUATEMALA - CIUDAD ,PUBLICO
2023-01-06,cca0b65327bf4ffec50dfb,M,2005,COMPUTACION,4,2023,NO APROBADO,INGENIERIA MECANICA,SACATEPEQUEZ,ANTIGUA GUATEMAL,PRIVADO
2023-01-06,cca0b65327bf4ffec50dfb,M,2005,MATEMATICA,4,2023,NO APROBADO,INGENIERIA MECANICA,SACATEPEQUEZ,ANTIGUA GUATEMAL,PRIVADO
2023-01-06,f86af01baa49ca9071ff28,M,2005,MATEMATICA,4,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,SAN MARCOS,CONCEPCION TUTUAPA,PRIVADO
2023-01-06,f86af01baa49ca9071ff28,M,2005,COMPUTACION,4,2023,APROBADO,INGENIERIA EN CIENCIAS Y ,SAN MARCOS,CONCEPCION TUTUAPA,PRIVADO
2023-01-06,7073d1d1df7296cae04c,M,2000,COMPUTACION,4,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2023-01-06,7073d1d1df7296cae04c,M,2000,MATEMATICA,4,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2023-01-06,c0d7a41ae59d4feafc1d4,M,2004,MATEMATICA,4,2023,APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2023-01-06,d8a4b99d5e6cd96a1f0e,M,2003,MATEMATICA,4,2023,APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2023-01-06,3decad0068f5b8981d6e,M,2004,MATEMATICA,4,2023,NO APROBADO,INGENIERIA CIVIL,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2023-01-06,2305a5b21f37dde9ef8fc,M,2001,MATEMATICA,4,2023,NO APROBADO,INGENIERIA INDUSTRIAL,GUATEMALA,VILLA CANALES,PRIVADO
2023-01-06,2305a5b21f37dde9ef8fc,M,2001,COMPUTACION,4,2023,NO APROBADO,INGENIERIA INDUSTRIAL,GUATEMALA,VILLA CANALES,PRIVADO
2023-01-06,45ecf1a966a99955cbcd,M,2003,COMPUTACION,4,2023,NO APROBADO,INGENIERIA CIVIL,GUATEMALA,GUATEMALA - CIUDAD ,PUBLICO
2023-01-06,45ecf1a966a99955cbcd,M,2003,MATEMATICA,4,2023,NO APROBADO,INGENIERIA CIVIL,GUATEMALA,GUATEMALA - CIUDAD ,PUBLICO
2023-01-06,1a26771281473d01d7fa,M,2005,MATEMATICA,4,2023,NO APROBADO,INGENIERIA MECANICA ,SAN MARCOS,SAN PABLO,PRIVADO
2023-01-06,1a26771281473d01d7fa,M,2005,COMPUTACION,4,2023,NO APROBADO,INGENIERIA MECANICA ,SAN MARCOS,SAN PABLO,PRIVADO
2023-01-06,71b25d5277fc07441e63,M,2003,MATEMATICA,4,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,CHIMALTENANGO,ZARAGOZA,PRIVADO
2023-01-06,71b25d5277fc07441e63,M,2003,COMPUTACION,4,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,CHIMALTENANGO,ZARAGOZA,PRIVADO
2023-01-06,d0b956ec6672bd2d49e1,F,2004,MATEMATICA,4,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PUBLICO
2023-01-06,d0b956ec6672bd2d49e1,F,2004,COMPUTACION,4,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PUBLICO
2023-01-06,c2055635270dff40f5fc3,M,2005,MATEMATICA,4,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA,PUBLICO
2023-01-06,c2055635270dff40f5fc3,M,2005,COMPUTACION,4,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA,PUBLICO
2023-01-06,700e7cf8404e2b373cc8,M,2005,COMPUTACION,4,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,SANTA CATARINA ,PRIVADO
2023-01-06,700e7cf8404e2b373cc8,M,2005,MATEMATICA,4,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,SANTA CATARINA ,PRIVADO
2023-01-06,4ba984bf7fe38b8564bf5,M,2002,MATEMATICA,4,2023,NO APROBADO,INGENIERIA INDUSTRIAL,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2023-01-06,c810d7bff3ee6558572a8,M,1987,MATEMATICA,4,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,MIXCO,PRIVADO
2023-01-06,c0790bad4fd546ece977,M,2004,COMPUTACION,4,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2023-01-06,c0790bad4fd546ece977,M,2004,MATEMATICA,4,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2023-01-06,d4eb68e570205ad4fb9af,M,2005,MATEMATICA,4,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2023-01-06,d4eb68e570205ad4fb9af,M,2005,COMPUTACION,4,2023,APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2023-01-06,405d22182cfae5c92f33a,F,2005,MATEMATICA,4,2023,NO APROBADO,INGENIERIA CIVIL,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2023-01-06,de7f68119c9081f06e20,M,2004,COMPUTACION,4,2023,APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,MIXCO,PRIVADO
2023-01-06,de7f68119c9081f06e20,M,2004,MATEMATICA,4,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,MIXCO,PRIVADO
2023-01-06,c23ecaca1ae06e40c33f,F,2004,MATEMATICA,4,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,SAN MARCOS,SAN MARCOS,PRIVADO
2023-01-06,9a79d6c90936928f11f4,M,2004,MATEMATICA,4,2023,NO APROBADO,INGENIERIA CIVIL,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2023-01-06,9a79d6c90936928f11f4,M,2004,COMPUTACION,4,2023,NO APROBADO,INGENIERIA CIVIL,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2023-01-06,8eb3cb5240915189c0cb,M,2001,COMPUTACION,4,2023,NO APROBADO,INGENIERIA INDUSTRIAL,SIN DATOS,SIN DATOS,SIN DATOS
2023-01-06,8eb3cb5240915189c0cb,M,2001,MATEMATICA,4,2023,NO APROBADO,INGENIERIA INDUSTRIAL,SIN DATOS,SIN DATOS,SIN DATOS
2023-01-06,cb2ccc9edc90080666e2,M,2001,MATEMATICA,4,2023,NO APROBADO,INGENIERIA ELECTRONICA,BAJA VERAPAZ,SALAMA,PRIVADO
2023-01-06,cb2ccc9edc90080666e2,M,2001,COMPUTACION,4,2023,APROBADO,INGENIERIA ELECTRONICA,BAJA VERAPAZ,SALAMA,PRIVADO
2023-01-06,fe3632fc8ec258f8866d6,M,2004,MATEMATICA,4,2023,NO APROBADO,INGENIERIA MECANICA,GUATEMALA,GUATEMALA - CIUDAD ,PUBLICO
2023-01-06,ef129b65c7a2f7e47739,M,2009,MATEMATICA,4,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2023-01-06,ef129b65c7a2f7e47739,M,2009,COMPUTACION,4,2023,APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2023-01-06,03521b157efe5096b6a1,F,2004,COMPUTACION,4,2023,APROBADO,INGENIERIA INDUSTRIAL,GUATEMALA,GUATEMALA - CIUDAD ,PUBLICO
2023-01-06,03521b157efe5096b6a1,F,2004,MATEMATICA,4,2023,NO APROBADO,INGENIERIA INDUSTRIAL,GUATEMALA,GUATEMALA - CIUDAD ,PUBLICO
2023-01-06,24195b4cba6c8a54c704,M,2003,COMPUTACION,4,2023,NO APROBADO,INGENIERIA INDUSTRIAL,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2023-01-06,24195b4cba6c8a54c704,M,2003,MATEMATICA,4,2023,NO APROBADO,INGENIERIA INDUSTRIAL,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2023-01-06,5f637d6c66d7cd58931f,M,1992,MATEMATICA,4,2023,NO APROBADO,INGENIERIA CIVIL,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2023-01-06,5f637d6c66d7cd58931f,M,1992,COMPUTACION,4,2023,NO APROBADO,INGENIERIA CIVIL,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2023-01-06,65dee2983411035063b1,M,2005,COMPUTACION,4,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,VILLA NUEVA,PRIVADO
2023-01-06,65dee2983411035063b1,M,2005,MATEMATICA,4,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,VILLA NUEVA,PRIVADO
2023-01-06,31e5399530fe11441271,F,2000,COMPUTACION,4,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2023-01-06,31e5399530fe11441271,F,2000,MATEMATICA,4,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2023-01-06,c236f16c8ba181477895,M,2004,MATEMATICA,4,2023,APROBADO,INGENIERIA CIVIL,JUTIAPA,JALPATAGUA,PUBLICO
2023-01-06,c236f16c8ba181477895,M,2004,COMPUTACION,4,2023,APROBADO,INGENIERIA CIVIL,JUTIAPA,JALPATAGUA,PUBLICO
2023-01-06,21e5e37c55103cd2e81a,M,2003,MATEMATICA,4,2023,NO APROBADO,INGENIERIA INDUSTRIAL,CHIQUIMULA,ESQUIPULAS,PRIVADO
2023-01-06,3a9c287a960ea05c3a9c,M,2003,MATEMATICA,4,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,VILLA CANALES,PRIVADO
2023-01-06,3a9c287a960ea05c3a9c,M,2003,COMPUTACION,4,2023,APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,VILLA CANALES,PRIVADO
2023-01-06,cf1ac360dc863cbb7c64,M,2004,MATEMATICA,4,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,VILLA NUEVA,PRIVADO
2023-01-06,fc184d149902aed284d2,M,2005,MATEMATICA,4,2023,NO APROBADO,INGENIERIA MECANICA ,CHIMALTENANGO,CHIMALTENANGO,PRIVADO
2023-01-06,fc184d149902aed284d2,M,2005,COMPUTACION,4,2023,NO APROBADO,INGENIERIA MECANICA ,CHIMALTENANGO,CHIMALTENANGO,PRIVADO
2023-01-06,988c69b3ce48009a20ac,M,2004,COMPUTACION,4,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,MIXCO,PRIVADO
2023-01-06,988c69b3ce48009a20ac,M,2004,MATEMATICA,4,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,MIXCO,PRIVADO
2023-01-06,ee4520cf8cfdf95eb25f3,M,2001,MATEMATICA,4,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,MIXCO,PRIVADO
2023-01-06,22d033bcdc85b35360b3,M,2003,COMPUTACION,4,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2023-01-06,22d033bcdc85b35360b3,M,2003,MATEMATICA,4,2023,APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2023-01-06,b213b43b1483556cc729,M,2003,MATEMATICA,4,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PUBLICO
2023-01-06,4e4db5238c742ddaf5e5f,M,2003,MATEMATICA,4,2023,NO APROBADO,INGENIERIA QUIMICA,GUATEMALA,VILLA NUEVA,PRIVADO
2023-01-06,4e4db5238c742ddaf5e5f,M,2003,COMPUTACION,4,2023,NO APROBADO,INGENIERIA QUIMICA,GUATEMALA,VILLA NUEVA,PRIVADO
2023-01-06,f301e883f612141e3c80,M,2000,COMPUTACION,4,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,CHIMALTENANGO,CHIMALTENANGO,PRIVADO
2023-01-06,b4483d9dbc8f0d49f9b8,F,2004,MATEMATICA,4,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PUBLICO
2023-01-06,b4483d9dbc8f0d49f9b8,F,2004,COMPUTACION,4,2023,APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PUBLICO
2023-01-06,6fd3e20f98480fc242d8,M,2003,COMPUTACION,4,2023,APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2023-01-06,6fd3e20f98480fc242d8,M,2003,MATEMATICA,4,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2023-01-06,735b9aa0ba5320a744c3,M,2003,COMPUTACION,4,2023,NO APROBADO,INGENIERIA MECANICA ,GUATEMALA,GUATEMALA - CIUDAD ,PUBLICO
2023-01-06,735b9aa0ba5320a744c3,M,2003,MATEMATICA,4,2023,NO APROBADO,INGENIERIA MECANICA ,GUATEMALA,GUATEMALA - CIUDAD ,PUBLICO
2023-01-06,30a7fd5d68b37dd7f90c,M,2001,MATEMATICA,4,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,VILLA CANALES,PRIVADO
2023-01-06,30a7fd5d68b37dd7f90c,M,2001,COMPUTACION,4,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,VILLA CANALES,PRIVADO
2023-01-06,0e833ed094b4c5dc84f0f,F,2005,COMPUTACION,4,2023,NO APROBADO,INGENIERIA QUIMICA,GUATEMALA,GUATEMALA - CIUDAD ,PUBLICO
2023-01-06,0e833ed094b4c5dc84f0f,F,2005,MATEMATICA,4,2023,NO APROBADO,INGENIERIA QUIMICA,GUATEMALA,GUATEMALA - CIUDAD ,PUBLICO
2023-01-06,96f13e9bc363b79b006b,M,2003,MATEMATICA,4,2023,NO APROBADO,INGENIERIA ELECTRONICA,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2023-01-06,96f13e9bc363b79b006b,M,2003,COMPUTACION,4,2023,NO APROBADO,INGENIERIA ELECTRONICA,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2023-01-06,12c86bf58199ae2ce233,M,2004,MATEMATICA,4,2023,APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PUBLICO
2023-01-06,12c86bf58199ae2ce233,M,2004,COMPUTACION,4,2023,APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PUBLICO
2023-01-06,35f3aab3adb0054b2917,F,2004,COMPUTACION,4,2023,NO APROBADO,INGENIERIA CIVIL,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2023-01-06,35f3aab3adb0054b2917,F,2004,MATEMATICA,4,2023,NO APROBADO,INGENIERIA CIVIL,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2023-01-06,391f28e449e240c1b9e0,M,1998,MATEMATICA,4,2023,APROBADO,INGENIERIA EN CIENCIAS Y ,CHIMALTENANGO,TECPAN GUATEMAL,PUBLICO
2023-01-06,c8882c781c821558b740,M,1996,MATEMATICA,4,2023,NO APROBADO,INGENIERIA CIVIL,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2023-01-06,c8882c781c821558b740,M,1996,COMPUTACION,4,2023,NO APROBADO,INGENIERIA CIVIL,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2023-01-06,8fd4493e59505beffca1b,M,2004,COMPUTACION,4,2023,NO APROBADO,INGENIERIA CIVIL,GUATEMALA,VILLA NUEVA,PRIVADO
2023-01-06,8fd4493e59505beffca1b,M,2004,MATEMATICA,4,2023,NO APROBADO,INGENIERIA CIVIL,GUATEMALA,VILLA NUEVA,PRIVADO
2023-01-06,1318a38087d82ec70865,M,2004,MATEMATICA,4,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,AMATITLAN,PRIVADO
2023-01-06,1318a38087d82ec70865,M,2004,COMPUTACION,4,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,AMATITLAN,PRIVADO
2023-01-06,0fb7d69bc2fa7adb4cc8a,F,2004,MATEMATICA,4,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2023-01-06,0fb7d69bc2fa7adb4cc8a,F,2004,COMPUTACION,4,2023,APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2023-01-06,069f2fb392922830973c,M,2004,COMPUTACION,4,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,SACATEPEQUEZ,ANTIGUA GUATEMAL,PRIVADO
